source,target,base,k,n_draws,warm_auc,warm_ci_lower,warm_ci_upper,cold_auc,cold_ci_lower,cold_ci_upper,lift,lift_ci_lower,lift_ci_upper,fold_warm_auc,fold_cold_auc,fold_lift,fold_diverged,confirmatory,confirmatory_passed
COAD+UCEC,STAD,pooled,40,20,0.8660585446299731,0.8181940579262008,0.9092004225932797,0.8519841269841268,0.8027522031539889,0.89730223149866,0.014074417645846271,-0.03191371624407327,0.06405612244897943,0.8588758966035339,0.8491127348411764,0.009763161762357475,False,False,
COAD+UCEC,STAD,pooled,5,20,0.8016826427540714,0.7471907209853639,0.8506316352298494,0.7308853844568131,0.6916216372912801,0.7678883864151722,0.07079725829725836,0.017123531230674068,0.12419629973201433,0.8011427160865756,0.7254219036552648,0.07572081243131079,False,False,
COAD+UCEC,STAD,pooled,all,1,0.871830550401979,0.8228161719233148,0.9157403112760255,0.8534322820037106,0.7988958462172748,0.9020846217274788,0.018398268398268414,-0.0279426922284065,0.06823721913007622,0.8676339500008738,0.8715792187572173,-0.00394526875634349,True,False,
UCEC,STAD,single,0,1,0.6900639043496186,0.6081671304885591,0.7631055452484022,0.5,0.5,0.5,0.19006390434961862,0.10816713048855903,0.26310554524840224,0.6863975975665275,0.5,0.18639759756652752,False,False,
UCEC,STAD,single,10,20,0.7639713461142033,0.7114248350855493,0.8129759972170687,0.7740672026386312,0.7350508271490416,0.8127144532055247,-0.010095856524427904,-0.05620902906617187,0.0354756751185323,0.7593154469049609,0.7671507920270975,-0.007835345122136572,False,False,
UCEC,STAD,single,25,20,0.8196815089672234,0.7686096938775511,0.865795068027211,0.8300350443207588,0.7877087198515772,0.8704636930529788,-0.010353535353535448,-0.04998350855493705,0.030951156977942557,0.8089660162506757,0.8213623534569627,-0.012396337206287078,True,False,
UCEC,STAD,single,3,20,0.7105107194392908,0.6512247474747476,0.7659065141207997,0.6771078128220984,0.6401873969284684,0.7118923933209647,0.03340290661719236,-0.02577316532673654,0.0917011312100598,0.7085964247254608,0.6800157823633745,0.02858064236208635,False,False,
UCEC,STAD,single,40,20,0.8458900226757369,0.7950146232735518,0.8909975391671819,0.8519841269841268,0.8027522031539889,0.89730223149866,-0.006094104308389969,-0.045389932488147135,0.036516375489589956,0.8371304290608002,0.8491127348411764,-0.01198230578037629,False,False,
UCEC,STAD,single,5,20,0.7309420737992166,0.6734137291280149,0.7857226602762317,0.7308853844568131,0.6916216372912801,0.7678883864151722,5.6689342403548615e-05,-0.05606137909709347,0.05254844361987218,0.7245895179711099,0.7254219036552648,-0.0008323856841548904,False,False,
UCEC,STAD,single,all,1,0.8534838177695321,0.7990079365079366,0.8996675943104515,0.8534322820037106,0.7988958462172748,0.9020846217274788,5.153576582150876e-05,-0.03819057926200786,0.04040532879818597,0.8478307303923345,0.8715792187572173,-0.023748488364882858,True,False,
COAD,UCEC,single,0,1,0.5131558492032646,0.4542528177225029,0.5705416828604741,0.5,0.5,0.5,0.013155849203264625,-0.045747182277497106,0.07054168286047416,0.5069158174272688,0.5,0.006915817427268767,False,False,
COAD,UCEC,single,10,20,0.6095880295375049,0.5667315390594636,0.6487068839875629,0.6213466770307036,0.5963285318694133,0.6455700544111932,-0.01175864749319866,-0.05085585891954917,0.027933467741935385,0.6114539947972046,0.627591977178081,-0.01613798238087638,False,False,
COAD,UCEC,single,25,20,0.6814360668480373,0.6408462883793239,0.718520209871745,0.669315001943257,0.6368916634279054,0.7002678779634667,0.012121064904780265,-0.019637169646327054,0.04327501943256906,0.6829230248712971,0.6761383909144686,0.00678463395682849,False,False,
COAD,UCEC,single,3,20,0.5653672755538282,0.5200302905169063,0.6086104741546831,0.5789700738437622,0.5604261805285659,0.5972332636999612,-0.013602798289934048,-0.059130343956470995,0.030643096579867822,0.5647597792156134,0.5811278442128656,-0.016368064997252185,False,False,
COAD,UCEC,single,40,20,0.702739020598523,0.6628335114652156,0.7407146084337349,0.6855518849591916,0.6507173047026816,0.7180571074621066,0.017187135639331386,-0.010813423047026791,0.04504122133696047,0.7064630675360803,0.6956056016598688,0.010857465876211503,True,False,
COAD,UCEC,single,5,20,0.5759288767975127,0.5319619121647883,0.61832748736883,0.5787495141857754,0.5602282112320248,0.5977084871745045,-0.002820637388262659,-0.044580815196269066,0.03913231150408091,0.5780036830139734,0.584122383477284,-0.0061187004633105335,False,False,
COAD,UCEC,single,all,1,0.7406335017489312,0.6902759424795958,0.785527108433735,0.7196268946754761,0.6700529537504859,0.7644777497085115,0.02100660707345503,-0.0017688495919160468,0.044269821220365324,0.7624631373276396,0.7424931897461491,0.01996994758149051,True,False,
COAD+STAD,UCEC,pooled,0,1,0.5412164788184998,0.4855713175281772,0.5984288767975127,0.5,0.5,0.5,0.04121647881849977,-0.014428682471822772,0.09842887679751262,0.5410147618171709,0.5,0.0410147618171709,False,False,
COAD+STAD,UCEC,pooled,10,20,0.5971919937815778,0.5553506364166343,0.6383065973571707,0.6213466770307036,0.5963285318694133,0.6455700544111932,-0.02415468324912573,-0.06624089098328792,0.018504032258064546,0.5985993443992095,0.627591977178081,-0.02899263277887154,False,False,
COAD+STAD,UCEC,pooled,25,20,0.6724144966964631,0.6310940536338905,0.7115344928099495,0.669315001943257,0.6368916634279054,0.7002678779634667,0.0030994947532061445,-0.031063544500582994,0.03748554702681683,0.6734550356951292,0.6761383909144686,-0.0026833552193393784,False,False,
