source,target,budget,target_share,draw_seed,raw_auc,rank_auc,rank_gap,rank_diverged
COAD,STAD,100,50,3,0.7642754071325499,0.763476602762317,0.0007988043702329417,False
COAD,STAD,100,50,4,0.7362914862914862,0.7653061224489796,0.029014636157493334,True
COAD,STAD,100,50,5,0.7822613894042466,0.7724180581323439,0.009843331271902733,False
COAD,STAD,100,50,6,0.8007627293341579,0.8103999175427747,0.00963718820861681,False
COAD,STAD,100,50,7,0.7304164089878376,0.7349773242630384,0.004560915275200861,False
COAD,STAD,100,50,8,0.825139146567718,0.8118171511028655,0.013321995464852576,True
COAD,STAD,100,50,9,0.7960214388785817,0.7914605236033807,0.004560915275200972,False
COAD,STAD,100,50,10,0.7988559059987631,0.7823644609358893,0.01649144506287381,True
COAD,STAD,100,50,11,0.8171511028653887,0.8383065347351062,0.021155431869717467,True
COAD,STAD,100,50,12,0.7363430220573077,0.7544836116264687,0.01814058956916098,True
COAD,STAD,100,50,13,0.8272521129663987,0.8335394763966193,0.006287363430220627,False
COAD,STAD,100,50,14,0.7996289424860854,0.8071273964131106,0.007498453927025195,False
COAD,STAD,100,50,15,0.7987012987012987,0.7970263863121007,0.0016749123891980355,False
COAD,STAD,100,50,16,0.7442279942279942,0.770511234796949,0.026283240568954813,True
COAD,STAD,100,50,17,0.7124819624819625,0.7062203669346526,0.006261595547309873,False
COAD,STAD,100,50,18,0.7833436404864975,0.8028756957328386,0.01953205524634105,True
COAD,STAD,100,50,19,0.7320655534941249,0.746624407338693,0.01455885384456801,True
COAD,STAD,100,60,0,0.7974129045557616,0.8040867862296434,0.006673881673881721,False
COAD,STAD,100,60,1,0.8331271902700474,0.8276386312100598,0.0054885590599876855,False
COAD,STAD,100,60,2,0.8038033395176252,0.8061739847454132,0.0023706452277880707,False
COAD,STAD,100,60,3,0.7845804988662131,0.7757421150278294,0.008838383838383645,False
COAD,STAD,100,60,4,0.7610286538857967,0.7922077922077921,0.03117913832199548,True
COAD,STAD,100,60,5,0.7710781282209853,0.7597917955060811,0.011286332714904201,True
COAD,STAD,100,60,6,0.8321995464852607,0.829107400535972,0.0030921459492887493,False
COAD,STAD,100,60,7,0.7895794681508966,0.8106833642547928,0.02110389610389618,True
COAD,STAD,100,60,8,0.8465264893836322,0.8383065347351062,0.008219954648525984,False
COAD,STAD,100,60,9,0.8218923933209648,0.8233096268810554,0.0014172335600906028,False
COAD,STAD,100,60,10,0.7969490826633684,0.7776231704803133,0.019325912183055127,True
COAD,STAD,100,60,11,0.8190579262007832,0.8328437435580293,0.013785817357246044,True
COAD,STAD,100,60,12,0.73433312719027,0.7377860235003092,0.0034528963100391996,False
COAD,STAD,100,60,13,0.8544629973201401,0.8676561533704391,0.013193156050299026,True
COAD,STAD,100,60,14,0.8189033189033189,0.8241857349000206,0.00528241599670165,False
COAD,STAD,100,60,15,0.7991135848278705,0.8000412286126571,0.0009276437847866026,False
COAD,STAD,100,60,16,0.798082869511441,0.8176406926406926,0.019557823129251584,True
COAD,STAD,100,60,17,0.7379921665635951,0.7297206761492475,0.008271490414347604,False
COAD,STAD,100,60,18,0.7864873222016079,0.7998866213151927,0.01339929911358484,True
COAD,STAD,100,60,19,0.7483508554937126,0.7679086786229643,0.019557823129251695,True
COAD,STAD,100,70,0,0.8136982065553494,0.8150381364667078,0.0013399299113583396,False
COAD,STAD,100,70,1,0.8430220573077716,0.8562925170068028,0.013270459699031179,True
COAD,STAD,100,70,2,0.8323026180169036,0.8250876108018965,0.007215007215007119,False
COAD,STAD,100,70,3,0.7960729746444032,0.7839620696763554,0.012110904968047786,True
COAD,STAD,100,70,4,0.7895794681508967,0.805194805194805,0.015615337043908273,True
COAD,STAD,100,70,5,0.7872603586889301,0.764584621727479,0.022675736961451087,True
COAD,STAD,100,70,6,0.8090599876314162,0.8145485466914038,0.005488559059987574,False
COAD,STAD,100,70,7,0.8249845392702536,0.8238507524221811,0.0011337868480725266,False
COAD,STAD,100,70,8,0.8216347144918573,0.8279478458049887,0.0063131313131313815,False
COAD,STAD,100,70,9,0.8450319521748093,0.8323026180169036,0.01272933415790567,True
COAD,STAD,100,70,10,0.7907647907647907,0.7750979179550608,0.015666872809729893,True
COAD,STAD,100,70,11,0.8447227375798804,0.8535095856524428,0.00878684807256247,False
COAD,STAD,100,70,12,0.7431972789115646,0.7361884147598432,0.007008864151721417,False
COAD,STAD,100,70,13,0.8518346732632447,0.8510874046588331,0.000747268604411544,False
COAD,STAD,100,70,14,0.8161719233147805,0.8233096268810555,0.007137703566274967,False
COAD,STAD,100,70,15,0.8234900020614306,0.8208101422387136,0.0026798598227170123,False
COAD,STAD,100,70,16,0.7978251906823335,0.8148835291692434,0.017058338486909963,True
COAD,STAD,100,70,17,0.7423211708925994,0.737605648319934,0.004715522572665387,False
COAD,STAD,100,70,18,0.8037002679859823,0.8156823335394763,0.011982065553494015,True
COAD,STAD,100,70,19,0.7666975881261595,0.788265306122449,0.021567717996289537,True
COAD,STAD,100,80,0,0.8276643990929705,0.8203463203463204,0.007318078746650136,False
COAD,STAD,100,80,1,0.8437950937950938,0.8537672644815502,0.009972170686456394,False
COAD,STAD,100,80,2,0.833178726035869,0.8325602968460111,0.0006184291898578831,False
COAD,STAD,100,80,3,0.7850443207586064,0.7823129251700679,0.002731395588538521,False
COAD,STAD,100,80,4,0.7982374768089053,0.8109152752009894,0.01267779839208405,True
COAD,STAD,100,80,5,0.7929292929292929,0.775381364667079,0.017547928262213963,True
COAD,STAD,100,80,6,0.818697175840033,0.8216862502576787,0.002989074417645732,False
COAD,STAD,100,80,7,0.8437950937950938,0.8409090909090908,0.0028860028860029363,False
COAD,STAD,100,80,8,0.8317872603586889,0.831091527520099,0.0006957328385899242,False
COAD,STAD,100,80,9,0.8504432075860646,0.8432539682539684,0.007189239332096253,False
COAD,STAD,100,80,10,0.7809729952587096,0.7891156462585033,0.008142650999793721,False
COAD,STAD,100,80,11,0.8580189651618223,0.8559317666460525,0.0020871985157697726,False
COAD,STAD,100,80,12,0.7735518449804164,0.7678571428571428,0.0056947021232736095,False
COAD,STAD,100,80,13,0.8577612863327149,0.8544629973201401,0.0032982890125747844,False
COAD,STAD,100,80,14,0.8081323438466296,0.8076427540713256,0.0004895897753040002,False
COAD,STAD,100,80,15,0.8240568954854669,0.8187487116058544,0.005308183879612516,False
COAD,STAD,100,80,16,0.7904555761698618,0.799654710368996,0.009199134199134207,False
COAD,STAD,100,80,17,0.7674706246134817,0.767650999793857,0.00018037518037528066,False
COAD,STAD,100,80,18,0.8064831993403422,0.8129767058338486,0.00649350649350644,False
COAD,STAD,100,80,19,0.7603586889301175,0.7687847866419295,0.00842609771181202,False
COAD,STAD,100,90,0,0.8415790558647701,0.8316584209441352,0.009920634920634885,False
COAD,STAD,100,90,1,0.8753349824778396,0.8821119356833642,0.006776953205524627,False
COAD,STAD,100,90,2,0.8429705215419501,0.8484848484848485,0.00551432694289844,False
COAD,STAD,100,90,3,0.8124613481756339,0.8121005978148835,0.0003607503607503393,False
COAD,STAD,100,90,4,0.830292723149866,0.830292723149866,0.0,False
COAD,STAD,100,90,5,0.7925170068027211,0.7896567717996289,0.002860235003092182,False
COAD,STAD,100,90,6,0.8189033189033189,0.8288239538239538,0.009920634920634885,False
COAD,STAD,100,90,7,0.8561121418264276,0.8551071943929086,0.0010049474335189768,False
COAD,STAD,100,90,8,0.8207586064728921,0.8118171511028653,0.008941455370026774,False
COAD,STAD,100,90,9,0.8370954442383014,0.8342352092352092,0.002860235003092182,False
COAD,STAD,100,90,10,0.7788600288600288,0.794114615543187,0.015254586683158156,True
COAD,STAD,100,90,11,0.8709544423830138,0.8607245928674498,0.010229849515563938,True
COAD,STAD,100,90,12,0.8130797773654916,0.8236961451247166,0.01061636775922492,True
COAD,STAD,100,90,13,0.8377654091939806,0.8431766646052361,0.005411255411255533,False
COAD,STAD,100,90,14,0.8059678416821273,0.8064058956916099,0.0004380540094826024,False
COAD,STAD,100,90,15,0.8075139146567719,0.7974386724386724,0.010075242218099523,True
COAD,STAD,100,90,16,0.7945269016697588,0.8032106782106782,0.008683776540919341,False
COAD,STAD,100,90,17,0.7726242011956298,0.7770305091733664,0.004406307977736557,False
COAD,STAD,100,90,18,0.836528550814265,0.8375077303648732,0.0009791795506082224,False
COAD,STAD,100,90,19,0.7919501133786847,0.7978509585652442,0.0059008451865595335,False
COAD,STAD,100,100,0,0.8478664192949907,0.8342352092352092,0.013631210059781518,True
COAD,STAD,100,100,1,0.8469387755102041,0.8560863739435167,0.009147598433312587,False
COAD,STAD,100,100,2,0.8438981653267368,0.8567821067821069,0.012883941455370085,True
COAD,STAD,100,100,3,0.7962791177076891,0.803030303030303,0.006751185322613873,False
COAD,STAD,100,100,4,0.8343640486497629,0.8413986806843949,0.00703463203463206,False
COAD,STAD,100,100,5,0.7753555967841682,0.7857915893630179,0.01043599257884964,True
COAD,STAD,100,100,6,0.8459080601937744,0.8527880849309419,0.006880024737167534,False
COAD,STAD,100,100,7,0.8383838383838383,0.8319418676561533,0.006441970727685042,False
COAD,STAD,100,100,8,0.8081838796124511,0.8062770562770561,0.001906823335394936,False
COAD,STAD,100,100,9,0.8235930735930735,0.8267625231910947,0.0031694495980211235,False
COAD,STAD,100,100,10,0.7809729952587096,0.7915378272521129,0.0105648319934033,True
COAD,STAD,100,100,11,0.8519377447948876,0.8414244485673057,0.010513296227581903,True
COAD,STAD,100,100,12,0.817305710162853,0.8167903525046382,0.0005153576582148656,False
COAD,STAD,100,100,13,0.8325087610801897,0.8332817975675119,0.0007730364873221873,False
COAD,STAD,100,100,14,0.7826736755308182,0.788059163059163,0.005385487528344779,False
COAD,STAD,100,100,15,0.810863739435168,0.8096526489383632,0.0012110904968047898,False
COAD,STAD,100,100,16,0.8258091115233972,0.8314007421150278,0.005591630591630592,False
COAD,STAD,100,100,17,0.7642754071325499,0.7981601731601731,0.03388476602762314,True
COAD,STAD,100,100,18,0.8315295815295816,0.8283601319315606,0.0031694495980210124,False
COAD,STAD,100,100,19,0.7821067821067821,0.8004792826221397,0.01837250051535766,True
COAD,STAD,200,0,0,0.6358482787054215,0.6686250257678827,0.03277674706246125,True
COAD,STAD,200,0,1,0.6347660276231705,0.706967635539064,0.07220160791589358,True
COAD,STAD,200,0,2,0.6180684394970108,0.6568491032776747,0.038780663780663804,True
COAD,STAD,200,0,3,0.6471861471861472,0.6462069676355391,0.0009791795506081113,False
COAD,STAD,200,0,4,0.670892599464028,0.7148526077097506,0.04396000824572255,True
COAD,STAD,200,0,5,0.7224799010513296,0.7460832817975673,0.02360338074623769,True
COAD,STAD,200,0,6,0.6768707482993197,0.6936456400742116,0.016774891774891887,True
COAD,STAD,200,0,7,0.6403318903318903,0.6362090290661719,0.004122861265718369,False
COAD,STAD,200,0,8,0.6110595753452897,0.6384766027623171,0.02741702741702745,True
COAD,STAD,200,0,9,0.6144609358895073,0.6710214388785817,0.056560502989074335,True
COAD,STAD,200,0,10,0.6298701298701297,0.6292259327973613,0.0006441970727684154,False
COAD,STAD,200,0,11,0.589311482168625,0.6067048031333745,0.017393320964749548,True
COAD,STAD,200,0,12,0.6716656359513503,0.6651721294578438,0.006493506493506551,False
COAD,STAD,200,0,13,0.7377860235003092,0.7678829107400535,0.030096887239744352,True
COAD,STAD,200,0,14,0.6137909709338281,0.6399969078540506,0.02620593692022255,True
COAD,STAD,200,0,15,0.6252319109461966,0.6522108843537414,0.02697897340754485,True
COAD,STAD,200,0,16,0.7040816326530612,0.7131519274376417,0.009070294784580435,False
COAD,STAD,200,0,17,0.6464131106988249,0.6865594722737579,0.04014636157493301,True
COAD,STAD,200,0,18,0.5563285920428778,0.6330138115852402,0.0766852195423624,True
COAD,STAD,200,0,19,0.6129663986806844,0.7420892599464028,0.12912286126571848,True
COAD,STAD,200,10,0,0.7703566274994845,0.7603586889301175,0.009997938569367038,False
COAD,STAD,200,10,1,0.7495361781076066,0.775974025974026,0.02643784786641934,True
COAD,STAD,200,10,2,0.7548958977530406,0.746907854050711,0.007988043702329528,False
COAD,STAD,200,10,3,0.7740156668728098,0.7644557823129252,0.009559884559884546,False
COAD,STAD,200,10,4,0.7750463821892393,0.80849309420738,0.033446712018140756,True
COAD,STAD,200,10,5,0.7549474335188621,0.7581941867656152,0.0032467532467531646,False
COAD,STAD,200,10,6,0.7620593692022264,0.7633992991135847,0.0013399299113583396,False
COAD,STAD,200,10,7,0.7120696763553906,0.7202123273551845,0.008142650999793832,False
COAD,STAD,200,10,8,0.7733457019171305,0.7710265924551638,0.002319109461966673,False
COAD,STAD,200,10,9,0.756441970727685,0.7489435168006596,0.007498453927025417,False
COAD,STAD,200,10,10,0.7607194392908678,0.7441506905792621,0.01656874871160574,True
COAD,STAD,200,10,11,0.8016903731189445,0.7997320140177283,0.0019583591012162227,False
COAD,STAD,200,10,12,0.8348278705421561,0.8326118326118326,0.0022160379303235445,False
COAD,STAD,200,10,13,0.7778808493094207,0.79004329004329,0.012162440733869295,True
COAD,STAD,200,10,14,0.7893733250876108,0.782905586477015,0.006467738610595797,False
COAD,STAD,200,10,15,0.7695835910121624,0.7841424448567305,0.01455885384456801,True
COAD,STAD,200,10,16,0.7721603793032364,0.7667748917748918,0.005385487528344668,False
COAD,STAD,200,10,17,0.7412904555761699,0.7429396000824571,0.0016491445062871701,False
COAD,STAD,200,10,18,0.7068130282415996,0.7262935477221192,0.019480519480519543,True
COAD,STAD,200,10,19,0.7692228406514121,0.8073593073593073,0.03813646670789517,True
COAD,STAD,200,20,0,0.7871572871572872,0.7794269222840651,0.007730364873222095,False
COAD,STAD,200,20,1,0.7891156462585034,0.8035971964543392,0.014481550195835857,True
COAD,STAD,200,20,2,0.7716965574108431,0.766852195423624,0.004844361987219048,False
COAD,STAD,200,20,3,0.7940630797773656,0.7711811997526282,0.022881880024737344,True
COAD,STAD,200,20,4,0.786384250669965,0.8036487322201608,0.017264481550195776,True
COAD,STAD,200,20,5,0.8045248402391258,0.8065862708719851,0.0020614306328592402,False
COAD,STAD,200,20,6,0.7882395382395383,0.7945784374355802,0.006338899196041914,False
COAD,STAD,200,20,7,0.7633477633477633,0.7661822304679448,0.0028344671201814275,False
COAD,STAD,200,20,8,0.8178726035868893,0.8044217687074829,0.013450834879406348,True
COAD,STAD,200,20,9,0.7772108843537414,0.7797103689960831,0.0024994846423417316,False
COAD,STAD,200,20,10,0.7871057513914657,0.7808441558441557,0.006261595547309984,False
COAD,STAD,200,20,11,0.8078746650175221,0.8074108431251288,0.0004638218923933568,False
COAD,STAD,200,20,12,0.8265821480107194,0.8329725829725829,0.006390434961863534,False
COAD,STAD,200,20,13,0.8062255205112348,0.812641723356009,0.006416202844774288,False
COAD,STAD,200,20,14,0.7653061224489796,0.7589414553700267,0.00636466707895289,False
COAD,STAD,200,20,15,0.7876726448155019,0.7989847454133169,0.011312100597814956,True
COAD,STAD,200,20,16,0.7776231704803133,0.7747113997113997,0.0029117707689135797,False
COAD,STAD,200,20,17,0.7402082044939188,0.7400535971964544,0.00015460729746441526,False
COAD,STAD,200,20,18,0.744743351886209,0.7684498041640898,0.02370645227788082,True
COAD,STAD,200,20,19,0.7654091939806226,0.8071273964131107,0.04171820243248814,True
COAD,STAD,200,30,0,0.8177695320552464,0.8161976911976913,0.001571840857555129,False
COAD,STAD,200,30,1,0.8363739435168006,0.8376881055452483,0.0013141620284476963,False
COAD,STAD,200,30,2,0.8027726242011956,0.8017934446505874,0.0009791795506081113,False
COAD,STAD,200,30,3,0.8221500721500722,0.7952741702741702,0.026875901875901942,True
COAD,STAD,200,30,4,0.8009173366316222,0.8146773861059575,0.01376004947433529,True
COAD,STAD,200,30,5,0.799268192125335,0.8021541950113379,0.0028860028860029363,False
COAD,STAD,200,30,6,0.8196248196248197,0.8274324881467738,0.007807668521954136,False
COAD,STAD,200,30,7,0.8076685219542362,0.8196248196248196,0.011956297670583371,True
COAD,STAD,200,30,8,0.8110698824984539,0.8045506081220367,0.0065192743764171945,False
COAD,STAD,200,30,9,0.7872088229231087,0.8108895073180786,0.023680684394969953,True
COAD,STAD,200,30,10,0.7878272521129663,0.7865903937332508,0.0012368583797155441,False
COAD,STAD,200,30,11,0.8207586064728922,0.8303442589156874,0.00958565244279519,False
COAD,STAD,200,30,12,0.8315295815295816,0.8335910121624407,0.002061430632859129,False
COAD,STAD,200,30,13,0.7848381776953205,0.8013296227581941,0.01649144506287359,True
COAD,STAD,200,30,14,0.7994227994227993,0.7969233147804577,0.0024994846423415096,False
COAD,STAD,200,30,15,0.8159142444856731,0.8131828488971347,0.00273139558853841,False
COAD,STAD,200,30,16,0.8100391671820244,0.8149608328179757,0.004921665635951311,False
COAD,STAD,200,30,17,0.7599979385693671,0.7587610801896516,0.0012368583797155441,False
COAD,STAD,200,30,18,0.7968460111317254,0.8041640898783754,0.007318078746650025,False
COAD,STAD,200,30,19,0.7852504638218923,0.8087250051535766,0.02347454133168425,True
COAD,STAD,200,40,0,0.818387961245104,0.8154504225932797,0.002937538651824334,False
COAD,STAD,200,40,1,0.852195423623995,0.8618583797155226,0.009662956091527564,False
COAD,STAD,200,40,2,0.8144197072768501,0.8117398474541331,0.0026798598227170123,False
COAD,STAD,200,40,3,0.7929292929292929,0.7865130900845185,0.006416202844774399,False
COAD,STAD,200,40,4,0.783498247783962,0.7942949907235621,0.01079674293960009,True
COAD,STAD,200,40,5,0.8142650999793858,0.8039579468150897,0.01030715316429609,True
COAD,STAD,200,40,6,0.8366831581117294,0.8378169449598021,0.0011337868480726376,False
COAD,STAD,200,40,7,0.8081838796124511,0.8107091321377036,0.002525252525252486,False
COAD,STAD,200,40,8,0.8011234796949083,0.8013811585240156,0.00025767882910732176,False
COAD,STAD,200,40,9,0.8459595959595959,0.8518346732632447,0.005875077303648779,False
COAD,STAD,200,40,10,0.7575757575757575,0.7587095444238301,0.0011337868480726376,False
COAD,STAD,200,40,11,0.8390538033395176,0.8439754689754689,0.004921665635951311,False
COAD,STAD,200,40,12,0.8223046794475366,0.831271902700474,0.008967223252937417,False
COAD,STAD,200,40,13,0.8026180169037311,0.7936765615337044,0.008941455370026774,False
COAD,STAD,200,40,14,0.8058132343846629,0.8115079365079365,0.0056947021232736095,False
COAD,STAD,200,40,15,0.8264275407132551,0.8276643990929704,0.001236858379715322,False
COAD,STAD,200,40,16,0.8185941043083901,0.8168161203875488,0.001777983920841275,False
COAD,STAD,200,40,17,0.7630385487528345,0.7718769325912183,0.008838383838383757,False
COAD,STAD,200,40,18,0.8077200577200576,0.8118686868686869,0.004148629148629235,False
COAD,STAD,200,40,19,0.752267573696145,0.7778035456606885,0.02553597196454349,True
COAD,STAD,200,50,0,0.8304473304473303,0.8219439290867863,0.00850340136054406,False
COAD,STAD,200,50,1,0.8525046382189239,0.8725262832405689,0.02002164502164505,True
COAD,STAD,200,50,2,0.8451350237064523,0.8379200164914451,0.00721500721500723,False
COAD,STAD,200,50,3,0.7996289424860853,0.7885745207173778,0.011054421768707523,True
COAD,STAD,200,50,4,0.8071531642960215,0.8129251700680271,0.005772005772005651,False
COAD,STAD,200,50,5,0.7996289424860853,0.7981859410430838,0.0014430014430014682,False
COAD,STAD,200,50,6,0.8507008864151722,0.8531488352916923,0.002447948876520112,False
COAD,STAD,200,50,7,0.8222531436817152,0.8242372706658421,0.001984126984126866,False
COAD,STAD,200,50,8,0.7911770768913626,0.8007884972170687,0.009611420325706055,False
COAD,STAD,200,50,9,0.8299319727891157,0.8345186559472274,0.004586683158111726,False
COAD,STAD,200,50,10,0.7794784580498865,0.7772108843537414,0.0022675736961450532,False
COAD,STAD,200,50,11,0.852298495155638,0.8584054834054833,0.0061069882498452355,False
COAD,STAD,200,50,12,0.8313234384662955,0.8386930529787673,0.007369614512471756,False
COAD,STAD,200,50,13,0.8248814677386106,0.817511853226139,0.007369614512471645,False
COAD,STAD,200,50,14,0.7950422593279735,0.799268192125335,0.004225932797361498,False
COAD,STAD,200,50,15,0.8269944341372912,0.8282312925170068,0.0012368583797155441,False
COAD,STAD,200,50,16,0.8059163059163058,0.8022314986600702,0.003684807256235656,False
COAD,STAD,200,50,17,0.7820552463409607,0.7876984126984126,0.005643166357451879,False
COAD,STAD,200,50,18,0.8050917336631622,0.810271078128221,0.005179344465058744,False
COAD,STAD,200,50,19,0.7729334157905586,0.7972582972582971,0.02432488146773848,True
COAD,STAD,200,60,0,0.823747680890538,0.8147804576376005,0.008967223252937417,False
COAD,STAD,200,60,1,0.8412698412698412,0.8693826015254587,0.028112760255617486,True
COAD,STAD,200,60,2,0.851010101010101,0.8397237682951968,0.011286332714904201,True
COAD,STAD,200,60,3,0.793805400948258,0.7834209441352298,0.010384456813028242,True
COAD,STAD,200,60,4,0.8160173160173161,0.8220985363842506,0.006081220366934481,False
COAD,STAD,200,60,5,0.8226138940424655,0.8242888064316635,0.0016749123891979245,False
COAD,STAD,200,60,6,0.8447227375798804,0.8519119769119768,0.007189239332096475,False
COAD,STAD,200,60,7,0.8127705627705628,0.8178983714698,0.005127808699237235,False
COAD,STAD,200,60,8,0.8088023088023086,0.8123840445269017,0.0035817357245930825,False
COAD,STAD,200,60,9,0.8580189651618222,0.8485363842506699,0.009482580911152283,False
COAD,STAD,200,60,10,0.7825706039991754,0.7728818800247371,0.009688723974438318,False
COAD,STAD,200,60,11,0.8813646670789528,0.8845341166769738,0.0031694495980210124,False
COAD,STAD,200,60,12,0.8474025974025974,0.8429705215419501,0.004432075860647311,False
COAD,STAD,200,60,13,0.8524531024531025,0.8447742733457019,0.0076788291074005866,False
COAD,STAD,200,60,14,0.8283858998144713,0.8326376004947433,0.00425170068027203,False
COAD,STAD,200,60,15,0.8158627087198516,0.8256029684601113,0.009740259740259716,False
COAD,STAD,200,60,16,0.8325602968460111,0.8276386312100598,0.004921665635951311,False
COAD,STAD,200,60,17,0.7608740465883324,0.7617243867243866,0.0008503401360542284,False
COAD,STAD,200,60,18,0.8399814471243042,0.8303700267985983,0.009611420325705944,False
COAD,STAD,200,60,19,0.7921047206761492,0.8033652855081426,0.011260564831993336,True
COAD,STAD,200,70,0,0.8266852195423624,0.8260152545866831,0.0006699649556792808,False
COAD,STAD,200,70,1,0.84714491857349,0.8641259534116676,0.0169810348381777,True
COAD,STAD,200,70,2,0.8438981653267368,0.8307565450422593,0.013141620284477518,True
COAD,STAD,200,70,3,0.803030303030303,0.7937023294166151,0.009327973613687868,False
COAD,STAD,200,70,4,0.8160688517831375,0.8214543393114822,0.005385487528344668,False
COAD,STAD,200,70,5,0.8252937538651824,0.8195990517419087,0.0056947021232737205,False
COAD,STAD,200,70,6,0.8493094207379921,0.8485621521335807,0.000747268604411433,False
COAD,STAD,200,70,7,0.8241084312512884,0.8416563595135024,0.017547928262213963,True
COAD,STAD,200,70,8,0.8217893217893217,0.8250103071531643,0.003220985363842521,False
COAD,STAD,200,70,9,0.8633271490414347,0.8547464440321582,0.008580705009276546,False
COAD,STAD,200,70,10,0.8080808080808082,0.8004535147392289,0.0076272933415793,False
COAD,STAD,200,70,11,0.8582251082251082,0.8679653679653678,0.009740259740259605,False
COAD,STAD,200,70,12,0.853586889301175,0.8489486703772419,0.004638218923933124,False
COAD,STAD,200,70,13,0.862502576788291,0.8465264893836323,0.015976087404658723,True
COAD,STAD,200,70,14,0.8371985157699444,0.8392857142857142,0.0020871985157697726,False
COAD,STAD,200,70,15,0.8648216862502577,0.8669861884147597,0.0021645021645020357,False
COAD,STAD,200,70,16,0.8218408575551432,0.824933003504432,0.0030921459492887493,False
COAD,STAD,200,70,17,0.7859719645433931,0.7790146361574933,0.006957328385899797,False
COAD,STAD,200,70,18,0.8227169655741084,0.8193929086786229,0.0033240568954855387,False
COAD,STAD,200,70,19,0.8118429189857761,0.8236703772418058,0.01182745825602971,True
COAD,STAD,200,80,0,0.8384869099154814,0.832766439909297,0.005720470006184364,False
COAD,STAD,200,80,1,0.8598742527313956,0.8649505256648113,0.005076272933415726,False
COAD,STAD,200,80,2,0.8401875901875901,0.8436404864976293,0.0034528963100391996,False
COAD,STAD,200,80,3,0.8134920634920636,0.8049628942486085,0.008529169243455148,False
COAD,STAD,200,80,4,0.8220985363842508,0.8216089466089467,0.0004895897753041112,False
COAD,STAD,200,80,5,0.8203463203463204,0.8015099979385694,0.018836322407751016,True
COAD,STAD,200,80,6,0.8615749330035044,0.8612914862914862,0.00028344671201818716,False
COAD,STAD,200,80,7,0.8265821480107195,0.839698000412286,0.013115852401566541,True
COAD,STAD,200,80,8,0.8426097711811997,0.8484075448361162,0.005797773654916516,False
COAD,STAD,200,80,9,0.8722428365285508,0.871031746031746,0.0012110904968047898,False
COAD,STAD,200,80,10,0.8258091115233973,0.8194186765615337,0.006390434961863645,False
COAD,STAD,200,80,11,0.8571943929086785,0.8635590599876314,0.00636466707895289,False
COAD,STAD,200,80,12,0.858534322820037,0.8543599257884972,0.004174397031539878,False
COAD,STAD,200,80,13,0.8628633271490415,0.8613172541743971,0.0015460729746443747,False
COAD,STAD,200,80,14,0.843176664605236,0.8456246134817563,0.002447948876520334,False
COAD,STAD,200,80,15,0.8577097505668935,0.8577612863327149,5.153576582139774e-05,False
COAD,STAD,200,80,16,0.8246237889095033,0.8287208822923108,0.004097093382807504,False
COAD,STAD,200,80,17,0.757833436404865,0.7641981034838177,0.006364667078952668,False
COAD,STAD,200,80,18,0.8189033189033188,0.8171511028653885,0.0017522160379302987,False
COAD,STAD,200,80,19,0.8221500721500721,0.8226396619253762,0.0004895897753041112,False
COAD,STAD,200,90,0,0.8620387548958977,0.8513708513708513,0.010667903525046318,True
COAD,STAD,200,90,1,0.8500824572253144,0.8578385899814471,0.007756132756132739,False
COAD,STAD,200,90,2,0.8484848484848484,0.8433312719027005,0.0051535765821478785,False
COAD,STAD,200,90,3,0.827612863327149,0.822356215213358,0.005256648113791007,False
COAD,STAD,200,90,4,0.8435374149659863,0.8315295815295816,0.012007833436404769,True
COAD,STAD,200,90,5,0.8517316017316017,0.8422232529375386,0.009508348794063037,False
COAD,STAD,200,90,6,0.8572459286745,0.8627860235003092,0.005540094825809194,False
COAD,STAD,200,90,7,0.8463718820861678,0.8533549783549784,0.006983096268810662,False
COAD,STAD,200,90,8,0.8505978148835291,0.8551071943929086,0.004509379509379463,False
COAD,STAD,200,90,9,0.874613481756339,0.8689187796330653,0.0056947021232737205,False
COAD,STAD,200,90,10,0.8285920428777571,0.8298546691403833,0.0012626262626261875,False
COAD,STAD,200,90,11,0.8788394145537003,0.8830138115852402,0.004174397031539878,False
COAD,STAD,200,90,12,0.8886312100597815,0.8806947021232735,0.00793650793650802,False
COAD,STAD,200,90,13,0.8436920222634507,0.832972582972583,0.010719439290867716,True
COAD,STAD,200,90,14,0.8563182848897134,0.8487940630797773,0.00752422180993606,False
COAD,STAD,200,90,15,0.8589981447124304,0.8552875695732838,0.0037105751391466324,False
COAD,STAD,200,90,16,0.8071531642960215,0.8104772211915068,0.0033240568954853167,False
COAD,STAD,200,90,17,0.7895279323850753,0.7948618841475984,0.005333951762523048,False
COAD,STAD,200,90,18,0.8413213770356627,0.8365285508142651,0.004792826221397539,False
COAD,STAD,200,90,19,0.8269428983714697,0.8219181612038755,0.005024737167594218,False
COAD,STAD,200,100,0,0.8566790352504637,0.850211296639868,0.006467738610595686,False
COAD,STAD,200,100,1,0.868841475984333,0.8760822510822511,0.007240775097918095,False
COAD,STAD,200,100,2,0.8500309214594929,0.8490002061430632,0.0010307153164297311,False
COAD,STAD,200,100,3,0.8387961245104102,0.8479952587095443,0.009199134199134096,False
COAD,STAD,200,100,4,0.8526592455163884,0.849824778396207,0.0028344671201814275,False
COAD,STAD,200,100,5,0.8481240981240982,0.8464749536178107,0.0016491445062875032,False
COAD,STAD,200,100,6,0.8423520923520924,0.850314368171511,0.007962275819418552,False
